state,state_abbreviation,county,party,candidate,votes,fraction_votes
Vermont,VT,Ira,Republican,John Kasich,13,0.22400000000000000
Vermont,VT,Ira,Republican,Marco Rubio,10,0.172
Vermont,VT,Ira,Republican,Ted Cruz,9,0.155
Vermont,VT,Irasburg,Republican,Ben Carson,10,0.079
Vermont,VT,Irasburg,Republican,Donald Trump,42,0.331
Vermont,VT,Irasburg,Republican,John Kasich,38,0.299
Vermont,VT,Irasburg,Republican,Marco Rubio,23,0.18100000000000000
Vermont,VT,Irasburg,Republican,Ted Cruz,10,0.079
Vermont,VT,Isle La Motte,Republican,Ben Carson,0,0.0
Vermont,VT,Isle La Motte,Republican,Donald Trump,44,0.524
Vermont,VT,Isle La Motte,Republican,John Kasich,12,0.14300000000000000
Vermont,VT,Isle La Motte,Republican,Marco Rubio,10,0.11900000000000000
Vermont,VT,Isle La Motte,Republican,Ted Cruz,12,0.14300000000000000
Vermont,VT,Jamaica,Republican,Ben Carson,5,0.079
Vermont,VT,Jamaica,Republican,Donald Trump,22,0.349
Vermont,VT,Jamaica,Republican,John Kasich,20,0.317
Vermont,VT,Jamaica,Republican,Marco Rubio,10,0.159
Vermont,VT,Jamaica,Republican,Ted Cruz,5,0.079
Vermont,VT,Jay,Republican,Ben Carson,2,0.045
Vermont,VT,Jay,Republican,Donald Trump,17,0.386
Vermont,VT,Jay,Republican,John Kasich,7,0.159
Vermont,VT,Jay,Republican,Marco Rubio,11,0.25
Vermont,VT,Jay,Republican,Ted Cruz,6,0.136
Vermont,VT,Jericho,Republican,Ben Carson,20,0.033
Vermont,VT,Jericho,Republican,Donald Trump,166,0.27700000000000000
Vermont,VT,Jericho,Republican,John Kasich,193,0.322
Vermont,VT,Jericho,Republican,Marco Rubio,139,0.23200000000000000
Vermont,VT,Jericho,Republican,Ted Cruz,66,0.11
Vermont,VT,Johnson,Republican,Ben Carson,11,0.064
Vermont,VT,Johnson,Republican,Donald Trump,51,0.295
Vermont,VT,Johnson,Republican,John Kasich,42,0.243
Vermont,VT,Johnson,Republican,Marco Rubio,47,0.272
Vermont,VT,Johnson,Republican,Ted Cruz,18,0.10400000000000000
Vermont,VT,Killington,Republican,Ben Carson,6,0.03
Vermont,VT,Killington,Republican,Donald Trump,86,0.43200000000000000
Vermont,VT,Killington,Republican,John Kasich,58,0.29100000000000000
Vermont,VT,Killington,Republican,Marco Rubio,35,0.17600000000000000
Vermont,VT,Killington,Republican,Ted Cruz,9,0.045
Vermont,VT,Kirby,Republican,Ben Carson,5,0.077
Vermont,VT,Kirby,Republican,Donald Trump,12,0.185
Vermont,VT,Kirby,Republican,John Kasich,14,0.215
Vermont,VT,Kirby,Republican,Marco Rubio,24,0.369
Vermont,VT,Kirby,Republican,Ted Cruz,7,0.10800000000000000
Vermont,VT,Landgrove,Republican,Ben Carson,0,0.0
Vermont,VT,Landgrove,Republican,Donald Trump,5,0.313
Vermont,VT,Landgrove,Republican,John Kasich,8,0.5
Vermont,VT,Landgrove,Republican,Marco Rubio,0,0.0
Vermont,VT,Landgrove,Republican,Ted Cruz,1,0.063
Vermont,VT,Leicester,Republican,Ben Carson,3,0.025
Vermont,VT,Leicester,Republican,Donald Trump,52,0.441
Vermont,VT,Leicester,Republican,John Kasich,27,0.22900000000000000
Vermont,VT,Leicester,Republican,Marco Rubio,17,0.14400000000000000
Vermont,VT,Leicester,Republican,Ted Cruz,16,0.136
Vermont,VT,Lemington,Republican,Ben Carson,0,0.0
Vermont,VT,Lemington,Republican,Donald Trump,8,0.5330000000000000
Vermont,VT,Lemington,Republican,John Kasich,5,0.33300000000000000
Vermont,VT,Lemington,Republican,Marco Rubio,1,0.067
Vermont,VT,Lemington,Republican,Ted Cruz,1,0.067
Vermont,VT,Lincoln,Republican,Ben Carson,10,0.079
Vermont,VT,Lincoln,Republican,Donald Trump,38,0.299
Vermont,VT,Lincoln,Republican,John Kasich,40,0.315
Vermont,VT,Lincoln,Republican,Marco Rubio,16,0.126
Vermont,VT,Lincoln,Republican,Ted Cruz,12,0.094
Vermont,VT,Londonderry,Republican,Ben Carson,5,0.032
Vermont,VT,Londonderry,Republican,Donald Trump,64,0.408
Vermont,VT,Londonderry,Republican,John Kasich,43,0.27400000000000000
Vermont,VT,Londonderry,Republican,Marco Rubio,34,0.217
Vermont,VT,Londonderry,Republican,Ted Cruz,10,0.064
Vermont,VT,Lowell,Republican,Ben Carson,7,0.061
Vermont,VT,Lowell,Republican,Donald Trump,55,0.48200000000000000
Vermont,VT,Lowell,Republican,John Kasich,20,0.175
Vermont,VT,Lowell,Republican,Marco Rubio,19,0.16700000000000000
Vermont,VT,Lowell,Republican,Ted Cruz,9,0.079
Vermont,VT,Ludlow,Republican,Ben Carson,15,0.057
Vermont,VT,Ludlow,Republican,Donald Trump,93,0.354
Vermont,VT,Ludlow,Republican,John Kasich,67,0.255
Vermont,VT,Ludlow,Republican,Marco Rubio,55,0.209
Vermont,VT,Ludlow,Republican,Ted Cruz,25,0.095
Vermont,VT,Lunenburg,Republican,Ben Carson,12,0.067
Vermont,VT,Lunenburg,Republican,Donald Trump,75,0.42100000000000000
Vermont,VT,Lunenburg,Republican,John Kasich,46,0.258
Vermont,VT,Lunenburg,Republican,Marco Rubio,26,0.146
Vermont,VT,Lunenburg,Republican,Ted Cruz,13,0.073
Vermont,VT,Lyndon,Republican,Ben Carson,33,0.07200000000000000
Vermont,VT,Lyndon,Republican,Donald Trump,127,0.27900000000000000
Vermont,VT,Lyndon,Republican,John Kasich,135,0.29600000000000000
Vermont,VT,Lyndon,Republican,Marco Rubio,100,0.21900000000000000
Vermont,VT,Lyndon,Republican,Ted Cruz,45,0.099
Vermont,VT,Maidstone,Republican,Ben Carson,2,0.047
Vermont,VT,Maidstone,Republican,Donald Trump,17,0.395
Vermont,VT,Maidstone,Republican,John Kasich,16,0.37200000000000000
Vermont,VT,Maidstone,Republican,Marco Rubio,3,0.07
Vermont,VT,Maidstone,Republican,Ted Cruz,3,0.07
Vermont,VT,Manchester,Republican,Ben Carson,15,0.029000000000000000
Vermont,VT,Manchester,Republican,Donald Trump,160,0.313
Vermont,VT,Manchester,Republican,John Kasich,161,0.314
Vermont,VT,Manchester,Republican,Marco Rubio,97,0.18900000000000000
Vermont,VT,Manchester,Republican,Ted Cruz,57,0.111
Vermont,VT,Marlboro,Republican,Ben Carson,4,0.071
Vermont,VT,Marlboro,Republican,Donald Trump,9,0.161
Vermont,VT,Marlboro,Republican,John Kasich,20,0.35700000000000000
Vermont,VT,Marlboro,Republican,Marco Rubio,14,0.25
Vermont,VT,Marlboro,Republican,Ted Cruz,4,0.071
Vermont,VT,Marshfield,Republican,Ben Carson,12,0.079
Vermont,VT,Marshfield,Republican,Donald Trump,40,0.263
Vermont,VT,Marshfield,Republican,John Kasich,34,0.22400000000000000
Vermont,VT,Marshfield,Republican,Marco Rubio,43,0.28300000000000000
Vermont,VT,Marshfield,Republican,Ted Cruz,17,0.11200000000000000
Vermont,VT,Mendon,Republican,Ben Carson,0,0.0
Vermont,VT,Mendon,Republican,Donald Trump,68,0.366
Vermont,VT,Mendon,Republican,John Kasich,60,0.32300000000000000
Vermont,VT,Mendon,Republican,Marco Rubio,42,0.226
Vermont,VT,Mendon,Republican,Ted Cruz,9,0.048
Vermont,VT,Middlebury,Republican,Ben Carson,9,0.018000000000000000
Vermont,VT,Middlebury,Republican,Donald Trump,88,0.17800000000000000
Vermont,VT,Middlebury,Republican,John Kasich,209,0.424
Vermont,VT,Middlebury,Republican,Marco Rubio,116,0.235
Vermont,VT,Middlebury,Republican,Ted Cruz,49,0.099
Vermont,VT,Middlesex,Republican,Ben Carson,5,0.034
Vermont,VT,Middlesex,Republican,Donald Trump,32,0.218
Vermont,VT,Middlesex,Republican,John Kasich,56,0.381
Vermont,VT,Middlesex,Republican,Marco Rubio,28,0.19
Vermont,VT,Middlesex,Republican,Ted Cruz,18,0.122
Vermont,VT,Middletown Springs,Republican,Ben Carson,0,0.0
Vermont,VT,Middletown Springs,Republican,Donald Trump,39,0.322
Vermont,VT,Middletown Springs,Republican,John Kasich,43,0.355
Vermont,VT,Middletown Springs,Republican,Marco Rubio,26,0.215
Vermont,VT,Middletown Springs,Republican,Ted Cruz,13,0.107
Vermont,VT,Milton,Republican,Ben Carson,64,0.047
Vermont,VT,Milton,Republican,Donald Trump,432,0.318
Vermont,VT,Milton,Republican,John Kasich,365,0.268
Vermont,VT,Milton,Republican,Marco Rubio,256,0.188
Vermont,VT,Milton,Republican,Ted Cruz,205,0.151
Vermont,VT,Monkton,Republican,Ben Carson,5,0.023
Vermont,VT,Monkton,Republican,Donald Trump,65,0.297
Vermont,VT,Monkton,Republican,John Kasich,54,0.247
Vermont,VT,Monkton,Republican,Marco Rubio,44,0.201
Vermont,VT,Monkton,Republican,Ted Cruz,38,0.174
Vermont,VT,Montgomery,Republican,Ben Carson,3,0.029000000000000000
Vermont,VT,Montgomery,Republican,Donald Trump,40,0.38800000000000000
Vermont,VT,Montgomery,Republican,John Kasich,25,0.243
Vermont,VT,Montgomery,Republican,Marco Rubio,20,0.19400000000000000
Vermont,VT,Montgomery,Republican,Ted Cruz,10,0.09700000000000000
Vermont,VT,Montpelier,Republican,Ben Carson,20,0.037000000000000000
Vermont,VT,Montpelier,Republican,Donald Trump,117,0.215
Vermont,VT,Montpelier,Republican,John Kasich,248,0.455
Vermont,VT,Montpelier,Republican,Marco Rubio,105,0.193
Vermont,VT,Montpelier,Republican,Ted Cruz,33,0.061
Vermont,VT,Moretown,Republican,Ben Carson,2,0.012
Vermont,VT,Moretown,Republican,Donald Trump,38,0.23
Vermont,VT,Moretown,Republican,John Kasich,69,0.418
Vermont,VT,Moretown,Republican,Marco Rubio,32,0.19400000000000000
Vermont,VT,Moretown,Republican,Ted Cruz,15,0.091
Vermont,VT,Morgan,Republican,Ben Carson,6,0.057
Vermont,VT,Morgan,Republican,Donald Trump,40,0.381
Vermont,VT,Morgan,Republican,John Kasich,30,0.28600000000000000
Vermont,VT,Morgan,Republican,Marco Rubio,21,0.2
Vermont,VT,Morgan,Republican,Ted Cruz,6,0.057
Vermont,VT,Morristown,Republican,Ben Carson,28,0.066
Vermont,VT,Morristown,Republican,Donald Trump,116,0.275
Vermont,VT,Morristown,Republican,John Kasich,158,0.374
Vermont,VT,Morristown,Republican,Marco Rubio,88,0.209
Vermont,VT,Morristown,Republican,Ted Cruz,18,0.043
Vermont,VT,Mount Holly,Republican,Ben Carson,11,0.062
Vermont,VT,Mount Holly,Republican,Donald Trump,83,0.469
Vermont,VT,Mount Holly,Republican,John Kasich,30,0.16900000000000000
Vermont,VT,Mount Holly,Republican,Marco Rubio,28,0.158
Vermont,VT,Mount Holly,Republican,Ted Cruz,19,0.107
Vermont,VT,Mount Tabor,Republican,Ben Carson,1,0.05
Vermont,VT,Mount Tabor,Republican,Donald Trump,9,0.45
Vermont,VT,Mount Tabor,Republican,John Kasich,3,0.15
Vermont,VT,Mount Tabor,Republican,Marco Rubio,6,0.3
Vermont,VT,Mount Tabor,Republican,Ted Cruz,1,0.05
Vermont,VT,New Haven,Republican,Ben Carson,6,0.024
Vermont,VT,New Haven,Republican,Donald Trump,88,0.353
Vermont,VT,New Haven,Republican,John Kasich,61,0.245
Vermont,VT,New Haven,Republican,Marco Rubio,50,0.201
Vermont,VT,New Haven,Republican,Ted Cruz,33,0.133
Vermont,VT,Newark,Republican,Ben Carson,6,0.1
Vermont,VT,Newark,Republican,Donald Trump,28,0.467
Vermont,VT,Newark,Republican,John Kasich,9,0.15
Vermont,VT,Newark,Republican,Marco Rubio,8,0.133
Vermont,VT,Newark,Republican,Ted Cruz,9,0.15
Vermont,VT,Newbury,Republican,Ben Carson,10,0.051
Vermont,VT,Newbury,Republican,Donald Trump,76,0.384
Vermont,VT,Newbury,Republican,John Kasich,43,0.217
Vermont,VT,Newbury,Republican,Marco Rubio,29,0.146
Vermont,VT,Newbury,Republican,Ted Cruz,21,0.106
Vermont,VT,Newfane,Republican,Ben Carson,6,0.047
Vermont,VT,Newfane,Republican,Donald Trump,58,0.45300000000000000
Vermont,VT,Newfane,Republican,John Kasich,34,0.266
Vermont,VT,Newfane,Republican,Marco Rubio,15,0.11700000000000000
Vermont,VT,Newfane,Republican,Ted Cruz,8,0.063
Vermont,VT,Newport,Republican,Ben Carson,24,0.067
Vermont,VT,Newport,Republican,Donald Trump,124,0.34600000000000000
Vermont,VT,Newport,Republican,John Kasich,100,0.27900000000000000
Vermont,VT,Newport,Republican,Marco Rubio,71,0.198
Vermont,VT,Newport,Republican,Ted Cruz,32,0.08900000000000000
Vermont,VT,Newport Town,Republican,Ben Carson,6,0.043
Vermont,VT,Newport Town,Republican,Donald Trump,49,0.35
Vermont,VT,Newport Town,Republican,John Kasich,53,0.379
Vermont,VT,Newport Town,Republican,Marco Rubio,22,0.157
Vermont,VT,Newport Town,Republican,Ted Cruz,8,0.057
Vermont,VT,North Hero,Republican,Ben Carson,7,0.044000000000000000
Vermont,VT,North Hero,Republican,Donald Trump,53,0.33300000000000000
Vermont,VT,North Hero,Republican,John Kasich,52,0.327
Vermont,VT,North Hero,Republican,Marco Rubio,29,0.182
Vermont,VT,North Hero,Republican,Ted Cruz,13,0.08200000000000000
Vermont,VT,Northfield,Republican,Ben Carson,19,0.036000000000000000
Vermont,VT,Northfield,Republican,Donald Trump,174,0.326
Vermont,VT,Northfield,Republican,John Kasich,178,0.33400000000000000
Vermont,VT,Northfield,Republican,Marco Rubio,112,0.21
Vermont,VT,Northfield,Republican,Ted Cruz,43,0.081
Vermont,VT,Norton,Republican,Ben Carson,4,0.14800000000000000
Vermont,VT,Norton,Republican,Donald Trump,8,0.29600000000000000
Vermont,VT,Norton,Republican,John Kasich,8,0.29600000000000000
Vermont,VT,Norton,Republican,Marco Rubio,3,0.111
Vermont,VT,Norton,Republican,Ted Cruz,3,0.111
Vermont,VT,Norwich,Republican,Ben Carson,3,0.014000000000000000
Vermont,VT,Norwich,Republican,Donald Trump,46,0.213
Vermont,VT,Norwich,Republican,John Kasich,110,0.509
Vermont,VT,Norwich,Republican,Marco Rubio,38,0.17600000000000000
Vermont,VT,Norwich,Republican,Ted Cruz,12,0.056000000000000000
Vermont,VT,Orange,Republican,Ben Carson,11,0.081
Vermont,VT,Orange,Republican,Donald Trump,49,0.363
Vermont,VT,Orange,Republican,John Kasich,24,0.17800000000000000
Vermont,VT,Orange,Republican,Marco Rubio,23,0.17
Vermont,VT,Orange,Republican,Ted Cruz,15,0.111
Vermont,VT,Orwell,Republican,Ben Carson,14,0.069
Vermont,VT,Orwell,Republican,Donald Trump,63,0.312
Vermont,VT,Orwell,Republican,John Kasich,66,0.327
Vermont,VT,Orwell,Republican,Marco Rubio,33,0.163
Vermont,VT,Orwell,Republican,Ted Cruz,21,0.10400000000000000
Vermont,VT,Panton,Republican,Ben Carson,3,0.031
Vermont,VT,Panton,Republican,Donald Trump,30,0.313
Vermont,VT,Panton,Republican,John Kasich,26,0.271
Vermont,VT,Panton,Republican,Marco Rubio,27,0.281
Vermont,VT,Panton,Republican,Ted Cruz,7,0.073
Vermont,VT,Pawlet,Republican,Ben Carson,6,0.034
Vermont,VT,Pawlet,Republican,Donald Trump,69,0.39
Vermont,VT,Pawlet,Republican,John Kasich,48,0.271
Vermont,VT,Pawlet,Republican,Marco Rubio,33,0.18600000000000000
Vermont,VT,Pawlet,Republican,Ted Cruz,17,0.096
Vermont,VT,Peacham,Republican,Ben Carson,3,0.028000000000000000
Vermont,VT,Peacham,Republican,Donald Trump,24,0.226
Vermont,VT,Peacham,Republican,John Kasich,40,0.377
Vermont,VT,Peacham,Republican,Marco Rubio,22,0.20800000000000000
Vermont,VT,Peacham,Republican,Ted Cruz,10,0.094
Vermont,VT,Peru,Republican,Ben Carson,0,0.0
Vermont,VT,Peru,Republican,Donald Trump,12,0.33300000000000000
Vermont,VT,Peru,Republican,John Kasich,16,0.444
Vermont,VT,Peru,Republican,Marco Rubio,5,0.139
Vermont,VT,Peru,Republican,Ted Cruz,1,0.028000000000000000
Vermont,VT,Pittsfield,Republican,Ben Carson,0,0.0
Vermont,VT,Pittsfield,Republican,Donald Trump,27,0.375
Vermont,VT,Pittsfield,Republican,John Kasich,25,0.34700000000000000
Vermont,VT,Pittsfield,Republican,Marco Rubio,13,0.18100000000000000
Vermont,VT,Pittsfield,Republican,Ted Cruz,2,0.028000000000000000
Vermont,VT,Pittsford,Republican,Ben Carson,12,0.03
Vermont,VT,Pittsford,Republican,Donald Trump,147,0.368
Vermont,VT,Pittsford,Republican,John Kasich,118,0.29600000000000000
Vermont,VT,Pittsford,Republican,Marco Rubio,78,0.195
Vermont,VT,Pittsford,Republican,Ted Cruz,33,0.083
Vermont,VT,Plainfield,Republican,Ben Carson,3,0.035
Vermont,VT,Plainfield,Republican,Donald Trump,26,0.302
Vermont,VT,Plainfield,Republican,John Kasich,32,0.37200000000000000
Vermont,VT,Plainfield,Republican,Marco Rubio,13,0.151
Vermont,VT,Plainfield,Republican,Ted Cruz,8,0.09300000000000000
Vermont,VT,Plymouth,Republican,Ben Carson,6,0.07200000000000000
Vermont,VT,Plymouth,Republican,Donald Trump,39,0.47
Vermont,VT,Plymouth,Republican,John Kasich,20,0.24100000000000000
Vermont,VT,Plymouth,Republican,Marco Rubio,8,0.096
Vermont,VT,Plymouth,Republican,Ted Cruz,6,0.07200000000000000
Vermont,VT,Pomfret,Republican,Ben Carson,3,0.033
Vermont,VT,Pomfret,Republican,Donald Trump,19,0.21100000000000000
Vermont,VT,Pomfret,Republican,John Kasich,43,0.478
Vermont,VT,Pomfret,Republican,Marco Rubio,16,0.17800000000000000
Vermont,VT,Pomfret,Republican,Ted Cruz,3,0.033
Vermont,VT,Poultney,Republican,Ben Carson,10,0.03
Vermont,VT,Poultney,Republican,Donald Trump,137,0.415
Vermont,VT,Poultney,Republican,John Kasich,75,0.22700000000000000
Vermont,VT,Poultney,Republican,Marco Rubio,68,0.20600000000000000
Vermont,VT,Poultney,Republican,Ted Cruz,31,0.094
Vermont,VT,Pownal,Republican,Ben Carson,11,0.036000000000000000
Vermont,VT,Pownal,Republican,Donald Trump,158,0.516
Vermont,VT,Pownal,Republican,John Kasich,46,0.15
Vermont,VT,Pownal,Republican,Marco Rubio,49,0.16
Vermont,VT,Pownal,Republican,Ted Cruz,35,0.114
Vermont,VT,Proctor,Republican,Ben Carson,7,0.028000000000000000
Vermont,VT,Proctor,Republican,Donald Trump,83,0.32900000000000000
Vermont,VT,Proctor,Republican,John Kasich,73,0.29
Vermont,VT,Proctor,Republican,Marco Rubio,57,0.226
Vermont,VT,Proctor,Republican,Ted Cruz,20,0.079
Vermont,VT,Putney,Republican,Ben Carson,9,0.073
Vermont,VT,Putney,Republican,Donald Trump,45,0.363
Vermont,VT,Putney,Republican,John Kasich,28,0.226
Vermont,VT,Putney,Republican,Marco Rubio,29,0.23400000000000000
Vermont,VT,Putney,Republican,Ted Cruz,8,0.065
Vermont,VT,Randolph,Republican,Ben Carson,32,0.07
Vermont,VT,Randolph,Republican,Donald Trump,126,0.27400000000000000
Vermont,VT,Randolph,Republican,John Kasich,152,0.33
Vermont,VT,Randolph,Republican,Marco Rubio,91,0.198
Vermont,VT,Randolph,Republican,Ted Cruz,39,0.085
Vermont,VT,Reading,Republican,Ben Carson,2,0.029000000000000000
Vermont,VT,Reading,Republican,Donald Trump,35,0.515
Vermont,VT,Reading,Republican,John Kasich,22,0.324
Vermont,VT,Reading,Republican,Marco Rubio,6,0.08800000000000000
Vermont,VT,Reading,Republican,Ted Cruz,2,0.029000000000000000
Vermont,VT,Readsboro,Republican,Ben Carson,2,0.019
Vermont,VT,Readsboro,Republican,Donald Trump,58,0.547
Vermont,VT,Readsboro,Republican,John Kasich,16,0.151
Vermont,VT,Readsboro,Republican,Marco Rubio,14,0.132
Vermont,VT,Readsboro,Republican,Ted Cruz,14,0.132
Vermont,VT,Richford,Republican,Ben Carson,6,0.043
Vermont,VT,Richford,Republican,Donald Trump,70,0.5
Vermont,VT,Richford,Republican,John Kasich,27,0.193
Vermont,VT,Richford,Republican,Marco Rubio,25,0.179
Vermont,VT,Richford,Republican,Ted Cruz,8,0.057
Vermont,VT,Richmond,Republican,Ben Carson,26,0.058000000000000000
Vermont,VT,Richmond,Republican,Donald Trump,120,0.267
Vermont,VT,Richmond,Republican,John Kasich,128,0.285
Vermont,VT,Richmond,Republican,Marco Rubio,109,0.243
Vermont,VT,Richmond,Republican,Ted Cruz,46,0.102
Vermont,VT,Ripton,Republican,Ben Carson,1,0.029000000000000000
Vermont,VT,Ripton,Republican,Donald Trump,13,0.382
Vermont,VT,Ripton,Republican,John Kasich,10,0.294
Vermont,VT,Ripton,Republican,Marco Rubio,4,0.11800000000000000
Vermont,VT,Ripton,Republican,Ted Cruz,5,0.147
Vermont,VT,Rochester,Republican,Ben Carson,7,0.069
Vermont,VT,Rochester,Republican,Donald Trump,25,0.245
Vermont,VT,Rochester,Republican,John Kasich,45,0.441
Vermont,VT,Rochester,Republican,Marco Rubio,19,0.18600000000000000
Vermont,VT,Rochester,Republican,Ted Cruz,1,0.01
Vermont,VT,Rockingham,Republican,Ben Carson,15,0.044000000000000000
Vermont,VT,Rockingham,Republican,Donald Trump,141,0.415
Vermont,VT,Rockingham,Republican,John Kasich,90,0.265
Vermont,VT,Rockingham,Republican,Marco Rubio,44,0.129
Vermont,VT,Rockingham,Republican,Ted Cruz,33,0.09700000000000000
Vermont,VT,Roxbury,Republican,Ben Carson,2,0.033
Vermont,VT,Roxbury,Republican,Donald Trump,22,0.36700000000000000
Vermont,VT,Roxbury,Republican,John Kasich,19,0.317
Vermont,VT,Roxbury,Republican,Marco Rubio,7,0.11700000000000000
Vermont,VT,Roxbury,Republican,Ted Cruz,5,0.083
Vermont,VT,Royalton,Republican,Ben Carson,9,0.042
Vermont,VT,Royalton,Republican,Donald Trump,70,0.32900000000000000
Vermont,VT,Royalton,Republican,John Kasich,66,0.31
Vermont,VT,Royalton,Republican,Marco Rubio,39,0.183
Vermont,VT,Royalton,Republican,Ted Cruz,18,0.085
Vermont,VT,Rupert,Republican,Ben Carson,4,0.048
Vermont,VT,Rupert,Republican,Donald Trump,37,0.44
Vermont,VT,Rupert,Republican,John Kasich,13,0.155
Vermont,VT,Rupert,Republican,Marco Rubio,14,0.16700000000000000
Vermont,VT,Rupert,Republican,Ted Cruz,10,0.11900000000000000
Vermont,VT,Rutland,Republican,Ben Carson,51,0.027000000000000000
Vermont,VT,Rutland,Republican,Donald Trump,678,0.35700000000000000
Vermont,VT,Rutland,Republican,John Kasich,637,0.335
Vermont,VT,Rutland,Republican,Marco Rubio,336,0.177
Vermont,VT,Rutland,Republican,Ted Cruz,134,0.071
Vermont,VT,Rutland Town,Republican,Ben Carson,26,0.033
Vermont,VT,Rutland Town,Republican,Donald Trump,263,0.335
Vermont,VT,Rutland Town,Republican,John Kasich,279,0.355
Vermont,VT,Rutland Town,Republican,Marco Rubio,139,0.177
Vermont,VT,Rutland Town,Republican,Ted Cruz,53,0.068
Vermont,VT,Ryegate,Republican,Ben Carson,8,0.063
Vermont,VT,Ryegate,Republican,Donald Trump,42,0.33300000000000000
Vermont,VT,Ryegate,Republican,John Kasich,40,0.317
Vermont,VT,Ryegate,Republican,Marco Rubio,25,0.198
Vermont,VT,Ryegate,Republican,Ted Cruz,9,0.071
Vermont,VT,Salisbury,Republican,Ben Carson,6,0.053
Vermont,VT,Salisbury,Republican,Donald Trump,45,0.395
Vermont,VT,Salisbury,Republican,John Kasich,24,0.21100000000000000
Vermont,VT,Salisbury,Republican,Marco Rubio,15,0.132
Vermont,VT,Salisbury,Republican,Ted Cruz,19,0.16700000000000000
Vermont,VT,Sandgate,Republican,Ben Carson,2,0.037000000000000000
Vermont,VT,Sandgate,Republican,Donald Trump,25,0.46300000000000000
Vermont,VT,Sandgate,Republican,John Kasich,5,0.09300000000000000
Vermont,VT,Sandgate,Republican,Marco Rubio,11,0.204
Vermont,VT,Sandgate,Republican,Ted Cruz,9,0.16700000000000000
Vermont,VT,Searsburg,Republican,Ben Carson,0,0.0
